Probe,PROT,DMD_1,DMD_2,DMD_3,DMD_4,DMD_5,DMD_6,DMD_7,DMD_8,DMD_9,DMD_10,DMD_11,DMD_12,DMD_13,DMD_14,DMD_15,DMD_16,DMD_17,DMD_18,DMD_19,DMD_20,DMD_21,DMD_22,NOR_1,NOR_2,NOR_3,NOR_4,NOR_5,NOR_6,NOR_7,NOR_8,NOR_9,NOR_10,NOR_11,NOR_12,NOR_13,NOR_14
216045_at,,4.957436085,5.123736382,5.417523861,4.997404099,4.918531418,5.150001049,5.196037769,4.914404869,5.174996853,4.816495895,5.157269001,5.0107584,5.357018471,4.958562851,5.326239109,4.97263813,5.058935165,5.158891201,4.958687305,4.947545528,5.332883835,5.218146324,5.179561615,5.102053642,5.191317081,5.078392982,5.021668434,5.218701363,5.07229948,4.903818607,5.175789356,5.078392982,5.033914566,4.983525753,4.976411819,5.212071419
213997_at,O60320,5.811730385,5.766126156,5.904344082,5.868434429,5.883181572,5.778141975,5.978522301,5.951159954,5.978522301,5.763642788,5.983255386,5.849824429,5.890764236,6.050521851,6.161047935,5.975872993,6.116319656,5.854694366,6.047021389,6.381746769,6.092250347,6.13183403,6.157477379,5.889387131,5.850875378,5.920529366,5.986862183,5.975130558,6.010510445,6.085706711,5.840323925,6.156249523,5.919990063,5.996433735,6.076025009,5.835020542
207971_s_at,Q76N32,7.373334885,6.939521313,6.991201878,7.255831718,7.392588139,6.916985989,7.063785553,7.291070461,7.008257866,6.96642065,6.879416943,7.008834839,7.261636734,7.055046558,7.095788956,7.171557903,7.273162365,7.186008453,7.033261299,7.301368713,6.875952721,7.561994076,7.336625099,6.901979446,7.240756035,7.149473667,7.450402737,6.826663494,7.135994434,7.726507187,7.200575352,7.514773369,7.612386227,7.875485897,7.485428333,7.107177258
212675_s_at,Q76N32,8.133540154,7.308899879,7.031630516,8.075462341,8.502454758,8.155649185,7.16317749,7.460289478,7.220365047,8.616285324,8.225416183,7.103035927,7.548633575,7.490899563,6.519653797,7.213445663,8.122680664,7.606584549,7.620377541,8.348497391,7.422646523,8.018988609,7.280168056,7.6746912,7.292236328,7.637456417,8.126138687,7.092378139,7.578902721,8.332759857,7.228011608,9.216287613,8.137206078,8.227004051,7.969527245,7.397397041
212677_s_at,Q76N32,8.784023285,8.432435989,8.126451492,8.588267326,8.26093483,8.628342628,7.848935127,7.950277328,7.599401951,8.628245354,8.215536118,7.336870193,8.360473633,7.636774063,7.892944336,7.796375275,7.972191334,8.407841682,7.989653111,8.778906822,7.960113525,8.205780029,7.955097198,7.66976881,7.545536041,7.871799946,8.832098961,7.796603203,7.644666672,9.03151989,8.419219971,8.965779305,8.430960655,8.52720356,8.039094925,8.084837914
205631_at,Q9BVV6,7.667740345,7.555181503,7.472256184,7.496644974,7.707513809,7.358933926,7.29866457,7.874825478,7.45306778,7.28668642,7.569544792,7.523731709,7.73153019,7.715795517,7.932476997,7.534511566,7.379751682,7.522976875,7.583557129,7.676605225,7.930167675,8.016493797,7.678569794,7.545764446,7.83728838,7.645719051,7.610439777,7.879302979,7.55918932,7.554365635,7.560956001,7.729671955,7.591637611,7.828650951,7.623820305,7.654010296
37232_at,Q9BVV6,6.098116398,6.316281319,6.503764153,6.230633736,5.918250084,6.339796066,6.43712616,6.242621899,6.349739552,6.000059605,6.352041245,6.27586937,6.429512024,6.335172653,6.542109489,6.380645752,6.300009251,6.327061653,6.328459263,6.38173008,6.430955887,6.427923203,6.468564987,6.184915543,6.336423397,6.446115494,6.326392174,6.58183527,6.337535381,6.313432217,6.414761066,6.300852776,6.13215065,6.264202118,6.393867016,6.369434834
204792_s_at,Q96RY7,4.875540257,4.832370758,4.795956612,4.964311123,4.961127758,4.976569176,4.869981766,4.842782497,4.747888565,4.76417923,4.716230869,4.666237831,4.809235096,4.7397089,4.957596779,5.057533264,4.85877037,4.867434502,4.754271507,4.801260948,4.884665966,4.76580286,4.865793705,4.908746719,4.816247463,4.843426704,4.804421902,4.864852428,4.770823002,4.597435951,4.878160954,4.676796436,4.816461563,4.849028111,4.659394741,4.784169674
211068_x_at,Q641Q2 Q9Y4E1,6.558684349,7.655945778,7.468094826,7.923414707,7.77001667,7.736753941,7.82901907,7.794073105,7.603367805,8.596776962,7.87126112,7.711668491,7.759181023,7.984385967,7.743077755,7.467556,8.244376183,8.175312996,8.088003159,7.806287766,7.326383114,7.898413658,7.336694717,7.233690739,7.359181881,7.998020172,7.889672756,7.469594479,7.82725668,7.716042995,7.416110992,7.783554554,7.744957447,7.551821709,7.799555302,7.34277153
212821_at,A1L390,6.365710735,6.383936882,6.290966034,6.268212318,5.671628475,5.880608082,6.423553467,6.824420452,6.719115257,5.920491695,6.515240669,6.54502821,6.482595444,6.541777611,7.085224152,6.560181618,6.425407887,6.085049152,6.367679596,6.04539299,6.556899548,6.35435915,6.637931824,6.608065128,6.359543324,6.41067791,6.421250343,6.365710735,6.52792263,6.27286005,6.365710735,6.291510105,6.140543461,6.244485378,6.189074993,6.524746895
212823_s_at,A1L390,7.227025986,7.468195438,7.635407925,7.313518524,7.353840351,7.195832729,7.412909985,7.495448112,7.437376022,7.417965889,7.189892292,7.452424526,7.279025555,7.112613201,7.553380013,7.537018776,7.194675446,7.543288231,7.406655788,7.419115067,7.387269497,7.347409725,7.575820446,7.145061493,7.391562939,7.246454239,7.187984467,7.519283295,7.296555042,7.21710968,7.561634064,7.047697544,7.343033314,7.351728916,7.35674715,7.351728916
214145_s_at,P11277,8.479125977,8.718485832,9.18501091,9.054262161,9.007775307,8.814703941,8.809486389,8.667450905,8.682841301,8.976496696,9.249328613,8.781189919,9.715620995,8.954122543,8.755831718,9.510700226,9.324589729,8.935899734,8.984539032,9.131201744,8.59092617,9.020500183,8.878463745,9.852373123,9.14977932,9.616794586,9.855098724,8.576583862,9.701007843,9.798915863,8.453191757,9.471904755,9.046162605,9.33082962,8.914176941,8.975506783
212778_at,Q86VP3,7.62562418,7.246203423,7.749902725,8.067666054,8.104660034,7.631222725,7.57828331,7.963018894,7.77641964,7.825151443,7.748028278,7.576174259,7.929876804,8.008757591,6.942207813,7.814190865,7.888705254,7.699725628,7.737821102,8.101354599,7.512804508,7.642511845,7.396975994,8.189213753,7.78933239,7.660259247,8.390388489,7.775878906,8.042637825,8.093543053,7.330872536,8.13240242,7.998373985,7.898842812,7.910808086,7.78933239
34406_at,Q86VP3,7.737284184,7.556206703,7.707145691,7.893935204,7.673737049,7.497005463,7.755576611,7.852705956,7.761394978,7.793421268,8.097527504,7.693488121,7.965617657,8.039931297,7.802080631,7.774743557,7.906509876,7.870660782,7.848194122,7.832098484,7.563802242,7.490398884,7.771289349,8.166732788,7.815550327,7.797101021,8.123338699,8.054034233,8.059228897,7.919688702,7.773283005,7.826467037,7.937511921,7.798858166,7.912255764,7.811491013
206629_at,Q86TH1,5.579958916,5.414701462,5.335403442,5.602242947,5.340546131,5.465249538,5.614171505,5.633023739,5.621818066,5.145410061,5.537010193,5.978492737,5.268276691,6.160581589,6.043681622,5.816150665,5.868483067,5.38899231,6.119269848,5.712706566,5.417766094,5.623314857,5.89910078,5.60255003,5.591060162,5.539687157,5.665004253,5.763986588,5.922452927,5.692320824,5.618533134,5.580802917,5.455516338,5.556368351,5.579658985,5.572907925
201964_at,Q7Z333,7.75114727,8.200073242,7.964331627,8.059389114,8.210010529,8.215028763,7.726145744,8.076270103,7.996725082,8.299795151,8.04431057,8.176269531,8.427149773,7.619035244,7.370916367,7.821586132,7.996725082,8.277580261,7.77062273,7.648001671,7.822734833,8.217932701,7.825755119,7.929410934,8.028161049,7.996725082,8.084042549,7.511251926,7.909878731,8.157753944,7.76320219,8.026457787,8.079960823,7.749917984,8.018971443,7.863271236
201965_s_at,Q7Z333,7.020836353,6.910628796,6.716822624,7.270349979,7.110960484,6.844957352,6.987627983,7.215841293,7.200303555,7.061832905,7.151189327,7.172512531,6.980220318,7.330462456,7.231127739,7.359790325,7.659862518,6.707587242,7.042487144,7.110960484,6.786612511,6.937431335,7.261984348,7.142733574,7.096934319,7.258963585,7.682162285,7.084079266,7.114407063,7.213066578,6.834678173,7.043235302,6.798223019,7.007597923,7.05092144,6.862594604
206003_at,Q66GS9,5.736262798,6.425975323,5.95886898,6.11762619,5.666572094,6.099739552,5.789000034,5.834344864,5.802427292,5.744282722,6.222341537,5.629691601,5.722480297,5.792574883,6.130504131,5.860980988,5.852146149,5.956369877,5.863920689,5.233068466,6.305034161,5.821363449,6.05871439,5.680546761,6.126031876,5.954027653,5.828223228,5.748979092,5.719323158,5.380967617,5.912055016,5.360018253,5.438132763,5.738638878,5.494688988,6.261343479
207286_at,Q66GS9,4.342274666,4.373251438,4.317639828,4.163974762,4.353606224,4.471950531,4.500808716,4.423764229,4.462953091,4.265415668,4.413698196,4.484153748,4.436350346,4.35010004,4.393693924,4.372271061,4.248001575,4.439407349,4.298324108,4.294981956,4.490924358,4.432957172,4.308549404,4.3738904,4.461785316,4.381679058,4.382772923,4.362710953,4.374084949,4.281754017,4.550768375,4.479333401,4.308462143,4.375317097,4.314788818,4.465554237
205150_s_at,Q7L0X0,7.633330345,6.615477085,6.429370403,6.574143887,7.408379078,6.29336834,6.256577492,6.507116795,6.350437641,7.12879324,6.110719681,6.440733433,6.353050709,6.141846657,6.358608723,6.063254833,5.898090839,6.537792206,6.475177765,6.270860195,6.438852787,7.020985126,6.253383636,6.144447327,6.473773003,5.991477966,6.101074219,6.377140999,6.042677402,6.181382179,6.348552704,6.459856033,6.427321911,6.216815948,7.181548119,6.557358742
205151_s_at,Q7L0X0,7.784430504,7.294175625,7.204798222,7.002933502,7.211711407,6.936721325,6.784457207,7.180966377,7.194617271,7.318909168,6.897657871,7.113241673,6.695707321,6.730303764,7.390159607,6.659451962,6.405660152,7.10381031,6.988356113,6.455532551,6.771709919,7.079228401,6.867552757,6.94536829,7.281688213,6.864878178,6.874411106,7.002933502,6.691732407,6.700149536,7.247890949,6.739581585,6.717362881,6.704911709,7.196410179,7.236798286
203955_at,Q5T8A7,7.84117794,7.526116371,7.699266434,7.784985542,7.657347679,7.506577492,7.896755695,7.644841671,7.818828106,7.450489521,7.430561543,7.612410545,7.681241512,7.60536623,7.773024082,7.386001587,7.699266434,7.699266434,7.594796181,7.832346439,7.854850292,7.90267992,7.900568962,7.728937149,7.699266434,7.446558952,7.699266434,7.677772045,7.684401989,7.720044613,7.806777,7.817071915,7.804344654,7.676383495,7.610806465,7.6517663
212569_at,A6NHR9,4.728337765,4.888177872,4.702031612,4.75277853,4.898813725,5.035280704,4.80744648,4.68937254,4.757396221,5.101225853,5.008216858,4.693169117,4.797219753,4.711592197,4.613186359,4.756236076,4.782688141,5.155257702,4.67901659,4.770273685,4.80222559,4.688210964,4.780523777,4.729770184,4.858099461,4.766777039,4.840922356,4.844168186,4.907478809,4.864759445,4.886675835,4.595912933,4.794483662,4.926334381,4.743825436,4.816309929
212577_at,A6NHR9,5.99952364,6.593327999,6.4753685,6.228896141,6.557301044,6.483985424,6.55169487,6.4753685,6.697859764,6.074713707,6.795384884,6.54308176,6.361737251,6.472443581,6.645400524,6.190844059,6.365615368,6.828892708,6.417378902,6.090227127,6.785048485,6.552628994,6.487793446,6.240313053,6.573595524,6.391738892,6.2877841,6.779202938,6.731616974,6.268682003,6.753009796,6.121292591,6.326942921,6.446628094,6.467329025,6.385667801
212579_at,A6NHR9,5.163223267,5.159842491,5.086560249,5.220953465,5.367660046,5.135097504,5.114983559,5.128241062,5.103775024,5.337332726,5.355906487,4.948568344,5.241055012,4.893625259,4.881275654,4.980829716,5.095155716,5.241436481,5.017645359,5.029435158,5.057364941,4.994726181,4.924914837,5.475867748,5.154884338,5.09010458,5.307641983,5.035641193,5.198724747,5.334431648,5.051600933,5.24193573,5.124788761,5.227335453,5.135097504,5.249815941
203363_s_at,O75143,8.358407021,8.58999157,8.705681801,8.334757805,8.491775513,8.786343575,8.750191689,8.771948814,8.751439095,8.862919807,8.665584564,8.723724365,8.538706779,8.444554329,8.783514023,8.554401398,8.619244576,8.519751549,8.370376587,8.340349197,8.643670082,8.602910995,8.582489014,8.577344894,8.759883881,8.616857529,8.142187119,9.150458336,8.951692581,8.452003479,8.711981773,8.554145813,8.47440052,8.39193058,8.394021988,8.482499123
203364_s_at,O75143,7.411324978,7.084614277,7.424267292,7.049837589,7.105822086,7.170894623,7.269836426,7.261124134,7.191371918,7.066091061,7.391672134,7.41296339,7.074223995,7.306153297,7.496186733,7.331205845,7.523071766,7.228016853,7.135397911,7.151596546,7.524169445,7.173797131,7.212127209,7.45882225,7.270637989,7.492622852,7.099299908,7.368038654,7.34413147,7.286225319,7.22551775,7.140577793,6.899841785,7.35578537,6.825333595,7.246622562
209021_x_at,O75143,8.272003174,8.428268433,8.412471771,8.041361809,8.172423363,8.565106392,8.545938492,8.603844643,8.410007477,8.128982544,8.428092003,8.644266129,8.184511185,8.428092003,8.749962807,8.428092003,8.474725723,8.313562393,8.393095016,8.305195808,8.514004707,8.352954865,8.857214928,8.502150536,8.353050232,8.558169365,8.108200073,8.743067741,8.749245644,8.220615387,8.589351654,8.242303848,8.334150314,8.307309151,8.422455788,8.569966316
212775_at,O75147,7.71300745,7.281265259,7.340579033,8.137461662,7.686341763,8.808673859,7.430231094,7.600255013,7.61262989,7.99797678,7.856738567,7.634160519,7.742109776,7.777144909,7.256632805,7.585006714,7.633742809,7.426758766,7.709743977,7.794494629,7.228793144,7.67140913,7.095780849,7.470339775,7.483769417,7.513156891,8.137929916,7.082369804,7.32953167,7.945938587,7.183667183,7.492562294,7.289702415,7.220770359,7.39230299,6.672017097
212776_s_at,O75147,7.377653599,6.617364407,7.312973976,7.913970947,7.848608017,8.718396187,7.467416763,7.770745277,7.602284431,7.756136894,7.721150875,7.296374798,7.756650925,8.005990028,6.980547428,7.405675888,7.864933968,7.140142918,7.6246562,7.833748817,7.367085457,7.798354149,7.381567478,7.01830864,7.548331738,7.760385513,7.941974163,7.65597868,7.569029808,7.72467041,7.274343014,7.607203484,7.498492241,8.197885513,8.038903236,7.156877041
213946_s_at,O75147,7.222254276,7.076367378,7.348268509,7.575043201,7.840770245,7.070530891,7.465173244,7.620500088,7.399763584,7.982141972,7.366201878,7.44704628,7.371394634,7.69980526,7.421448231,7.368533134,7.639944553,7.387387753,7.308430195,7.367892265,7.324836731,7.421448231,7.271893978,7.306097507,7.485392094,7.708923817,7.6905756,7.646430016,7.361431122,7.730310917,7.464355469,7.272584438,7.482555389,7.79034996,7.406301975,7.523705482
214928_at,,7.149128437,8.356115341,8.591013908,7.900884151,8.019976616,7.93672514,8.209269524,7.961899281,8.196374893,7.560290337,8.202104568,8.04029274,8.176848412,7.677227974,7.907058716,7.636593342,7.494091988,8.168212891,7.631782532,7.886785984,8.353150368,8.21578598,8.216490746,8.035516739,8.441272736,8.509073257,7.806324959,8.886722565,8.088804245,8.076428413,8.225157738,7.842679501,8.098927498,8.358059883,7.950336456,8.643260956
205787_x_at,O75152,7.586882114,7.957274914,7.830395222,7.850289345,8.033148766,7.626265049,8.273036957,7.873526573,8.227016449,7.606976032,7.90611124,7.975075245,8.111037254,7.706646442,7.783955097,7.675587654,7.654361248,8.140798569,7.543784142,7.772975445,8.518936157,8.220315933,8.117527962,8.01185894,8.213157654,8.148693085,7.854912281,8.079945564,8.055467606,7.813838482,8.408632278,7.835019112,7.614303589,8.082863808,8.120595932,8.073627472
205788_s_at,O75152,8.794812202,9.813002586,9.409183502,9.815117836,9.81930542,9.860425949,9.66457653,9.790158272,9.766989708,10.1517334,10.09731388,9.698312759,9.918670654,9.443267822,9.47749424,9.479881287,9.889201164,9.618362427,9.643177986,9.415434837,9.451358795,9.642055511,9.285599709,9.567020416,9.643177986,9.602372169,9.841298103,9.170578957,9.665732384,9.753876686,9.515433311,9.458068848,9.812119484,9.650424957,9.65996933,9.556524277
212456_at,O75153,8.52477932,8.20677948,8.444782257,8.654782295,8.287985802,8.608034134,8.612823486,8.342079163,8.596165657,8.209833145,8.650135994,8.510958672,8.493821144,8.850674629,8.481840134,8.725269318,8.830770493,8.057032585,8.729716301,8.696964264,8.154375076,8.575460434,8.915991783,9.274918556,8.82144928,8.67034626,9.286857605,8.55506134,8.891566277,8.977721214,8.502839088,8.917149544,8.982588768,8.852187157,8.647078514,8.714976311
204094_s_at,O75157,8.082530022,6.752447605,6.59409523,7.119932175,7.921000957,8.40144825,6.392719746,6.089206696,6.222801685,8.173765182,6.34890461,6.284748554,7.045911789,6.456525803,5.793033123,6.164982319,6.518877983,6.963510513,6.621051788,6.893293858,6.395235062,7.105989933,6.198556423,6.396339417,6.0010252,6.435395718,6.985499859,6.623401642,6.569180012,7.42763567,6.34960556,6.826245785,7.052166939,7.120786667,6.747528076,6.31704998
210953_at,,4.804630756,4.758196354,4.720355034,4.703217506,4.531258106,4.772396564,4.730849743,4.793548584,4.711607933,4.565022945,4.760253906,4.819169998,4.75160408,4.756516457,5.119777203,4.73524189,4.747732162,4.579489231,4.752166271,4.711838245,4.683800697,4.69170475,4.915856361,4.941809654,4.729622841,4.731990814,4.644566536,4.779614449,4.784543514,4.578620434,4.756004333,4.802752972,4.652667522,4.730849743,4.661428452,4.674820423
210954_s_at,O75157,5.594538689,5.487530231,5.850892544,5.177861214,5.549936295,5.593297482,5.324021816,5.523108006,5.71735096,5.162526131,5.702507496,5.508065224,5.409909725,5.348426819,5.739512444,5.361493587,5.342802525,5.681008816,5.395787239,5.206838608,5.73354435,5.567205906,5.825839996,5.462378502,5.660808086,5.618853092,5.215573788,5.537354469,5.721141338,5.425830841,5.696660995,5.482509613,5.560198307,5.57131052,5.294644833,5.524188995
205414_s_at,Q17R89,5.933389664,6.002738953,5.797095299,5.833767414,5.460150242,5.78674221,5.787791252,5.819809914,5.911850929,5.512527466,5.913450241,5.961876869,5.577703953,5.997499466,5.987116814,5.805120945,5.977455139,5.616250992,5.803313255,5.674888611,5.692285538,5.66289711,6.007686138,5.800199509,5.805529594,5.800199509,5.739772797,5.938288212,5.920590401,5.715107441,5.825017452,5.71649456,5.813767433,5.77673912,5.710792542,5.591900349
215232_at,,7.144546032,7.447924614,7.559856892,7.178733826,6.730556488,7.194504738,7.352745056,7.23795414,7.294973373,6.539541721,7.221135616,7.148342133,7.098243713,7.179695606,7.735398293,7.192319393,7.204695225,7.271332264,7.23795414,7.099903584,7.334579945,7.287369251,7.730230331,7.189770222,7.233825207,7.484699249,7.228806019,7.312482834,7.396692276,7.155187607,7.43867588,7.20045948,7.103242397,7.205952168,7.217274189,7.327754021
212663_at,Q5T1M5,7.985023499,8.706682205,8.208042145,8.233055115,8.535645485,8.153182983,8.100902557,8.400728226,8.247467995,8.425130844,8.205330849,8.28435421,8.293432236,8.339939117,8.06906414,8.207531929,8.27663517,8.305465698,8.059323311,8.201008797,8.34175396,8.318007469,8.042334557,8.354056358,8.158362389,8.198534012,8.240318298,8.119257927,8.233055115,8.293385506,8.385964394,8.201851845,8.345594406,8.088896751,8.306191444,8.251119614
31826_at,Q5T1M5,7.420166492,7.680560112,7.532351017,7.339054108,7.430970192,7.262901783,7.495675087,7.554442406,7.496520996,7.553119183,7.571710587,7.490406036,7.54985714,7.582492828,7.473731518,7.496350765,7.507938385,7.419430733,7.50741148,7.418045998,7.655984879,7.4575634,7.391793728,7.49114275,7.392083168,7.497033119,7.418731689,7.609601498,7.477296829,7.458696365,7.66034317,7.444714546,7.404569149,7.380137444,7.367352486,7.6326828
